tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
176,100000,94382,119,199,5300,37
177,100000,94355,118,197,5330,28
178,100000,94337,104,206,5353,32
179,100000,94310,100,208,5382,31
180,100000,94279,103,208,5410,28
181,100000,94256,99,208,5437,27
182,100000,94221,116,201,5462,18
183,100000,94204,106,191,5499,27
184,100000,94178,101,194,5527,31
185,100000,94142,114,185,5559,23
186,100000,94110,111,189,5590,35
187,100000,94075,129,178,5618,17
188,100000,94051,127,177,5645,26
189,100000,94022,120,195,5663,36
190,100000,93992,118,200,5690,32
191,100000,93965,110,204,5721,35
192,100000,93939,112,205,5744,24
193,100000,93915,107,199,5779,29
194,100000,93886,106,212,5796,30
195,100000,93854,111,213,5822,27
196,100000,93815,124,203,5858,26
197,100000,93790,125,195,5890,24
198,100000,93763,123,189,5925,29
199,100000,93734,120,197,5949,32
200,100000,93709,106,207,5978,39
201,100000,93689,101,202,6008,25
202,100000,93665,98,202,6035,27
203,100000,93628,106,205,6061,29
204,100000,93599,110,206,6085,25
205,100000,93575,114,197,6114,20
206,100000,93554,111,189,6146,24
207,100000,93523,105,187,6185,37
208,100000,93486,113,191,6210,29
209,100000,93464,111,188,6237,24
210,100000,93429,125,180,6266,21
211,100000,93408,115,186,6291,31
212,100000,93384,102,203,6311,37
213,100000,93355,109,201,6335,22
214,100000,93321,108,199,6372,35
215,100000,93288,120,191,6401,21
216,100000,93254,130,191,6425,24
217,100000,93225,130,199,6446,29
218,100000,93199,122,202,6477,34
219,100000,93176,112,198,6514,33
220,100000,93151,103,210,6536,34
221,100000,93129,96,204,6571,29
222,100000,93101,98,209,6592,26
223,100000,93080,96,208,6616,23
224,100000,93052,99,204,6645,25
225,100000,93018,111,192,6679,22
226,100000,92989,112,187,6712,28
227,100000,92957,123,174,6746,21
228,100000,92928,124,173,6775,28
229,100000,92895,123,181,6801,34
230,100000,92867,122,187,6824,29
231,100000,92844,113,194,6849,32
232,100000,92821,107,201,6871,29
233,100000,92787,108,206,6899,33
234,100000,92764,103,213,6920,28
235,100000,92739,105,208,6948,23
236,100000,92706,115,197,6982,23
237,100000,92687,100,202,7011,34
238,100000,92653,111,193,7043,23
239,100000,92631,108,189,7072,25
240,100000,92604,102,189,7105,33
241,100000,92575,112,180,7133,19
242,100000,92542,111,191,7156,34
243,100000,92516,115,190,7179,22
244,100000,92492,112,183,7213,27
245,100000,92469,106,189,7236,29
246,100000,92448,94,197,7261,33
247,100000,92417,99,190,7294,26
248,100000,92398,94,195,7313,24
249,100000,92371,98,184,7347,23
250,100000,92347,101,183,7369,21
251,100000,92318,99,187,7396,31
252,100000,92293,105,177,7425,19
253,100000,92272,99,171,7458,27
254,100000,92244,103,169,7484,24
255,100000,92226,92,174,7508,29
256,100000,92204,89,176,7531,25
257,100000,92185,87,176,7552,21
258,100000,92151,93,173,7583,28
259,100000,92131,95,172,7602,18
260,100000,92109,95,167,7629,22
261,100000,92078,107,162,7653,19
262,100000,92052,99,167,7682,34
263,100000,92028,103,162,7707,20
264,100000,92007,102,163,7728,22
265,100000,91980,98,166,7756,31
266,100000,91951,101,174,7774,26
267,100000,91928,100,176,7796,24
268,100000,91897,110,178,7815,21
269,100000,91870,110,171,7849,27
270,100000,91847,104,180,7869,29
271,100000,91819,109,181,7891,23
272,100000,91789,108,181,7922,31
273,100000,91762,108,182,7948,27
274,100000,91738,109,181,7972,23
275,100000,91714,105,188,7993,28
276,100000,91685,104,191,8020,30
277,100000,91665,97,189,8049,27
278,100000,91641,97,190,8072,24
279,100000,91615,99,183,8103,24
280,100000,91580,105,185,8130,29
281,100000,91560,105,182,8153,20
282,100000,91540,101,178,8181,24
283,100000,91513,102,174,8211,26
284,100000,91499,81,182,8238,35
285,100000,91477,83,178,8262,20
286,100000,91463,77,174,8286,20
287,100000,91436,77,172,8315,27
288,100000,91421,78,166,8335,14
289,100000,91388,89,164,8359,22
290,100000,91363,100,152,8385,14
291,100000,91335,101,144,8420,27
292,100000,91307,114,139,8440,15
293,100000,91286,102,152,8460,33
294,100000,91261,102,150,8487,25
295,100000,91234,101,164,8501,28
296,100000,91208,99,170,8523,28
297,100000,91177,109,177,8537,21
298,100000,91156,105,175,8564,25
299,100000,91127,107,187,8579,27
300,100000,91096,112,180,8612,26
301,100000,91075,102,186,8637,31
302,100000,91050,106,179,8665,21
303,100000,91026,101,180,8693,29
304,100000,91007,89,190,8714,31
305,100000,90971,104,186,8739,21
306,100000,90939,111,184,8766,25
307,100000,90921,105,182,8792,24
308,100000,90898,109,170,8823,19
309,100000,90869,102,185,8844,36
310,100000,90834,105,188,8873,32
311,100000,90816,105,175,8904,18
312,100000,90792,106,177,8925,23
313,100000,90775,94,181,8950,29
314,100000,90750,84,192,8974,35
315,100000,90726,90,191,8993,18
316,100000,90702,90,179,9029,24
317,100000,90674,101,164,9061,17
318,100000,90647,103,171,9079,25
319,100000,90620,106,172,9102,24
320,100000,90600,102,167,9131,24
321,100000,90572,102,160,9166,28
322,100000,90544,103,169,9184,27
323,100000,90529,91,172,9208,27
324,100000,90499,101,175,9225,20
325,100000,90477,95,178,9250,28
326,100000,90448,96,182,9274,28
327,100000,90427,102,173,9298,15
328,100000,90402,97,175,9326,30
329,100000,90379,98,170,9353,22
330,100000,90361,87,172,9380,29
331,100000,90338,89,173,9400,21
332,100000,90317,85,170,9428,25
333,100000,90288,91,165,9456,23
334,100000,90262,99,168,9471,18
335,100000,90234,104,161,9501,23
336,100000,90208,109,160,9523,21
337,100000,90181,107,160,9552,29
338,100000,90154,108,165,9573,26
339,100000,90120,114,168,9598,28
340,100000,90094,114,171,9621,26
341,100000,90070,111,180,9639,27
342,100000,90048,106,184,9662,27
343,100000,90026,94,197,9683,34
344,100000,90002,92,194,9712,26
345,100000,89984,86,192,9738,24
346,100000,89955,93,186,9766,22
347,100000,89928,98,182,9792,22
348,100000,89904,98,179,9819,24
349,100000,89886,98,170,9846,18
350,100000,89863,92,165,9880,29
351,100000,89840,88,166,9906,27
352,100000,89815,89,166,9930,24
353,100000,89790,96,162,9952,18
354,100000,89764,99,163,9974,23
355,100000,89747,93,162,9998,23
356,100000,89728,87,169,10016,25
357,100000,89705,85,165,10045,25
358,100000,89687,77,164,10072,26
359,100000,89660,87,157,10096,17
360,100000,89635,93,158,10114,19
361,100000,89606,99,158,10137,23
362,100000,89586,101,153,10160,18
363,100000,89558,102,155,10185,27
364,100000,89536,99,155,10210,25
365,100000,89508,98,158,10236,29
