tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
226,25000,21964,23,21,2992,10
227,25000,21960,9,28,3003,18
228,25000,21949,14,24,3013,6
229,25000,21937,16,16,3031,10
230,25000,21922,20,21,3037,11
231,25000,21910,15,28,3047,17
232,25000,21897,16,29,3058,12
233,25000,21889,12,24,3075,12
234,25000,21880,11,22,3087,10
235,25000,21870,16,15,3099,5
236,25000,21863,8,20,3109,15
237,25000,21857,8,21,3114,6
238,25000,21842,16,13,3129,7
239,25000,21829,20,16,3135,9
240,25000,21813,19,26,3142,17
241,25000,21799,16,34,3151,17
242,25000,21787,16,29,3168,12
243,25000,21780,11,24,3185,12
244,25000,21766,18,19,3197,7
245,25000,21757,13,21,3209,14
246,25000,21748,10,26,3216,12
247,25000,21732,18,20,3230,8
248,25000,21720,20,18,3242,10
249,25000,21709,15,26,3250,16
250,25000,21698,14,28,3260,12
251,25000,21692,11,21,3276,9
252,25000,21683,13,16,3288,7
253,25000,21674,11,18,3297,11
254,25000,21656,21,19,3304,8
255,25000,21649,12,24,3315,16
256,25000,21637,12,28,3323,12
257,25000,21625,18,18,3339,6
258,25000,21613,20,16,3351,10
259,25000,21607,13,23,3357,13
260,25000,21597,14,22,3367,9
261,25000,21585,17,18,3380,9
262,25000,21572,18,21,3389,12
263,25000,21561,16,25,3398,13
264,25000,21548,17,25,3410,12
265,25000,21541,11,25,3423,13
266,25000,21527,15,23,3435,10
267,25000,21514,18,20,3448,10
268,25000,21504,14,24,3458,14
269,25000,21489,19,24,3468,10
270,25000,21474,21,23,3482,13
271,25000,21463,16,29,3492,16
272,25000,21449,19,27,3505,11
273,25000,21432,21,26,3521,15
274,25000,21424,15,29,3532,14
275,25000,21413,15,25,3547,11
276,25000,21405,11,23,3561,12
277,25000,21391,17,20,3572,8
278,25000,21380,13,23,3584,15
279,25000,21368,16,24,3592,9
280,25000,21358,14,21,3607,12
281,25000,21344,21,19,3616,7
282,25000,21335,14,23,3628,16
283,25000,21325,12,28,3635,12
284,25000,21314,15,20,3651,8
285,25000,21305,16,16,3663,8
286,25000,21292,19,18,3671,10
287,25000,21281,17,23,3679,13
288,25000,21269,14,28,3689,15
289,25000,21264,8,26,3702,11
290,25000,21258,9,16,3717,5
291,25000,21250,10,12,3728,7
292,25000,21240,13,14,3733,7
293,25000,21235,10,15,3740,8
294,25000,21221,17,15,3747,7
295,25000,21213,15,17,3755,10
296,25000,21205,12,21,3762,11
297,25000,21193,15,20,3772,9
298,25000,21183,13,21,3783,12
299,25000,21178,8,22,3792,10
300,25000,21162,20,14,3804,4
301,25000,21154,12,20,3814,16
302,25000,21143,13,26,3818,10
303,25000,21139,6,21,3834,11
304,25000,21131,11,14,3844,3
305,25000,21116,16,13,3855,10
306,25000,21110,12,20,3858,10
307,25000,21101,11,20,3868,10
308,25000,21095,9,18,3878,8
309,25000,21080,17,15,3888,7
310,25000,21071,14,19,3896,12
311,25000,21063,10,24,3903,12
312,25000,21050,17,18,3915,6
313,25000,21039,16,18,3927,12
314,25000,21024,21,22,3933,10
315,25000,21015,14,26,3945,16
316,25000,21006,13,26,3955,10
317,25000,20999,10,20,3971,10
318,25000,20984,21,14,3981,4
319,25000,20976,12,21,3991,17
320,25000,20971,7,27,3995,10
321,25000,20956,17,15,4012,5
322,25000,20952,9,17,4022,12
323,25000,20943,11,19,4027,7
324,25000,20929,19,13,4039,6
325,25000,20921,11,22,4046,16
326,25000,20908,17,23,4052,7
327,25000,20894,20,18,4068,11
328,25000,20884,15,26,4075,15
329,25000,20872,16,26,4086,11
330,25000,20865,10,24,4101,13
331,25000,20854,16,18,4112,5
332,25000,20844,17,14,4125,9
333,25000,20836,12,22,4130,13
334,25000,20826,13,22,4139,9
335,25000,20818,10,20,4152,11
336,25000,20811,13,15,4161,4
337,25000,20800,14,14,4172,10
338,25000,20786,17,21,4176,11
339,25000,20776,15,23,4186,12
340,25000,20770,9,24,4197,12
341,25000,20756,16,19,4209,7
342,25000,20750,12,17,4221,10
343,25000,20741,12,19,4228,9
344,25000,20731,14,17,4238,8
345,25000,20719,15,19,4247,11
346,25000,20706,20,19,4255,8
347,25000,20694,16,24,4266,16
348,25000,20685,13,28,4274,12
349,25000,20677,12,21,4290,9
350,25000,20669,9,20,4302,11
351,25000,20659,12,18,4311,7
352,25000,20648,16,14,4322,7
353,25000,20638,13,20,4329,13
354,25000,20628,12,24,4336,11
355,25000,20615,17,19,4349,8
356,25000,20605,14,21,4360,13
357,25000,20595,15,22,4368,9
358,25000,20584,14,21,4381,12
359,25000,20572,19,19,4390,7
360,25000,20566,9,23,4402,16
361,25000,20559,9,23,4409,7
362,25000,20550,12,13,4425,6
363,25000,20544,10,14,4432,8
364,25000,20533,12,17,4438,9
365,25000,20517,23,14,4446,5
366,25000,20511,12,22,4455,17
367,25000,20494,18,28,4460,11
368,25000,20485,14,24,4477,13
369,25000,20475,13,24,4488,11
370,25000,20472,6,21,4501,10
371,25000,20464,10,14,4512,4
