tick,TotalHumans,Susceptible,Exposed,Infected,Recovered,New Cases per day
208,100000,93771,94,193,5942,29
209,100000,93740,107,180,5973,18
210,100000,93712,111,176,6001,24
211,100000,93683,114,185,6018,26
212,100000,93661,110,177,6052,26
213,100000,93635,105,178,6082,31
214,100000,93617,95,182,6106,28
215,100000,93589,94,182,6135,29
216,100000,93566,95,186,6153,22
217,100000,93538,97,188,6177,26
218,100000,93510,107,180,6203,18
219,100000,93473,116,182,6229,28
220,100000,93453,113,174,6260,23
221,100000,93435,103,174,6288,28
222,100000,93409,101,173,6317,28
223,100000,93379,94,188,6339,37
224,100000,93356,97,182,6365,20
225,100000,93327,108,182,6383,18
226,100000,93303,106,180,6411,26
227,100000,93285,94,187,6434,30
228,100000,93255,101,182,6462,23
229,100000,93230,97,183,6490,29
230,100000,93207,96,170,6527,24
231,100000,93177,108,168,6547,18
232,100000,93155,100,180,6565,30
233,100000,93139,91,179,6591,25
234,100000,93110,97,172,6621,23
235,100000,93089,88,179,6644,30
236,100000,93060,95,172,6673,22
237,100000,93037,102,164,6697,16
238,100000,93012,98,175,6715,29
239,100000,92984,105,166,6745,21
240,100000,92959,101,170,6770,29
241,100000,92938,99,170,6793,23
242,100000,92914,98,165,6823,25
243,100000,92893,91,171,6845,28
244,100000,92857,102,180,6861,25
245,100000,92827,111,172,6890,21
246,100000,92805,109,175,6911,24
247,100000,92778,115,167,6940,21
248,100000,92741,116,180,6963,36
249,100000,92722,105,185,6988,30
250,100000,92692,113,179,7016,22
251,100000,92672,106,181,7041,27
252,100000,92640,101,197,7062,37
253,100000,92615,107,192,7086,19
254,100000,92589,103,201,7107,30
255,100000,92558,114,185,7143,20
256,100000,92535,105,187,7173,32
257,100000,92515,100,190,7195,25
258,100000,92484,105,189,7222,26
259,100000,92458,100,183,7259,31
260,100000,92424,111,187,7278,23
261,100000,92405,110,177,7308,20
262,100000,92380,104,188,7328,31
263,100000,92348,110,182,7360,26
264,100000,92315,109,191,7385,34
265,100000,92299,106,184,7411,19
266,100000,92270,110,178,7442,25
267,100000,92243,105,187,7465,32
268,100000,92207,108,200,7485,33
269,100000,92185,114,185,7516,16
270,100000,92156,114,188,7542,29
271,100000,92138,105,181,7576,27
272,100000,92100,107,198,7595,36
273,100000,92075,110,195,7620,22
274,100000,92052,104,192,7652,29
275,100000,92026,112,177,7685,18
276,100000,91994,106,199,7701,38
277,100000,91968,107,195,7730,25
278,100000,91944,108,191,7757,23
279,100000,91916,110,181,7793,26
280,100000,91887,107,191,7815,32
281,100000,91852,116,188,7844,26
282,100000,91830,114,194,7862,24
283,100000,91800,116,184,7900,28
284,100000,91762,125,188,7925,29
285,100000,91733,119,200,7948,35
286,100000,91702,128,196,7974,22
287,100000,91677,123,194,8006,30
288,100000,91647,115,206,8032,38
289,100000,91618,115,211,8056,29
290,100000,91596,106,214,8084,31
291,100000,91569,108,210,8113,25
292,100000,91549,98,205,8148,30
293,100000,91521,97,212,8170,29
294,100000,91494,102,204,8200,22
295,100000,91469,100,193,8238,27
296,100000,91444,105,184,8267,20
297,100000,91429,92,181,8298,28
298,100000,91409,85,183,8323,27
299,100000,91387,82,178,8353,25
300,100000,91371,73,174,8382,25
301,100000,91348,81,167,8404,15
302,100000,91318,91,160,8431,20
303,100000,91306,81,162,8451,22
304,100000,91288,83,150,8479,16
305,100000,91268,80,146,8506,23
306,100000,91235,83,151,8531,30
307,100000,91214,92,138,8556,12
308,100000,91195,93,141,8571,18
309,100000,91165,103,141,8591,20
310,100000,91142,93,152,8613,33
311,100000,91118,96,157,8629,21
312,100000,91099,96,153,8652,19
313,100000,91071,94,153,8682,30
314,100000,91046,96,164,8694,23
315,100000,91024,94,170,8712,24
316,100000,91000,99,169,8732,19
317,100000,90980,91,164,8765,28
318,100000,90956,90,168,8786,25
319,100000,90940,84,171,8805,22
320,100000,90917,83,165,8835,24
321,100000,90887,93,162,8858,20
322,100000,90861,95,162,8882,24
323,100000,90842,98,159,8901,16
324,100000,90819,98,154,8929,23
325,100000,90798,89,159,8954,30
326,100000,90776,85,163,8976,26
327,100000,90755,87,158,9000,19
328,100000,90721,98,161,9020,23
329,100000,90705,93,158,9044,21
330,100000,90676,100,164,9060,22
331,100000,90652,103,162,9083,21
332,100000,90628,93,166,9113,34
333,100000,90601,104,156,9139,16
334,100000,90568,108,166,9158,29
335,100000,90547,105,167,9181,24
336,100000,90529,99,170,9202,24
337,100000,90507,94,175,9224,27
338,100000,90484,84,187,9245,33
339,100000,90460,87,174,9279,21
340,100000,90435,94,176,9295,18
341,100000,90408,99,169,9324,22
342,100000,90382,102,168,9348,23
343,100000,90363,97,168,9372,24
344,100000,90342,93,166,9399,25
345,100000,90323,85,160,9432,27
346,100000,90300,82,165,9453,26
347,100000,90277,86,166,9471,19
348,100000,90258,84,165,9493,21
349,100000,90236,87,161,9516,19
350,100000,90207,93,160,9540,23
351,100000,90187,90,158,9565,23
352,100000,90159,99,150,9592,19
353,100000,90143,93,146,9618,22
354,100000,90128,79,156,9637,29
355,100000,90107,80,155,9658,20
356,100000,90086,73,164,9677,28
357,100000,90060,83,157,9700,16
358,100000,90034,94,149,9723,15
359,100000,90011,96,151,9742,21
360,100000,89990,96,150,9764,21
361,100000,89966,94,147,9793,26
362,100000,89941,93,153,9813,26
363,100000,89919,92,148,9841,23
364,100000,89900,90,153,9857,21
365,100000,89880,86,162,9872,24
